adopt,qsale,gprod
Non-adopter,925,1379.2884521484375
Non-adopter,3330,3910.3056640625
Non-adopter,0,303.4901428222656
Non-adopter,0,136.11468505859375
Non-adopter,0,467.93511962890625
Non-adopter,1036,1394.2049560546875
Non-adopter,1036,1870.9097900390625
Non-adopter,0,33.87544250488281
Non-adopter,0,271.1348876953125
Non-adopter,0,106.7315902709961
Non-adopter,666,315.070068359375
Non-adopter,1605,439.29742431640625
Non-adopter,1605,1937.99169921875
Non-adopter,333,563.32122802734375
Non-adopter,592,180.56105041503906
Non-adopter,592,780.21124267578125
Non-adopter,0,308.3421325683594
Non-adopter,518,775.69732666015625
Non-adopter,518,140.2038116455078
Non-adopter,0,697.63348388671875
Non-adopter,0,211.18612670898438
Non-adopter,0,176.35548400878906
Non-adopter,185,302.60650634765625
Adopter,555,2387.754638671875
Adopter,555,2360.205322265625
Adopter,0,183.1002197265625
Non-adopter,0,281.5052185058594
Non-adopter,0,1096.871337890625
Non-adopter,0,99.53858184814453
Adopter,518,2913.085693359375
Adopter,518,3063.015380859375
Adopter,0,289.7865905761719
Adopter,2220,1047.645263671875
Adopter,2220,520.2462158203125
Adopter,333,511.8858642578125
Non-adopter,1110,845.27685546875
Non-adopter,1110,385.3985595703125
Non-adopter,0,432.7294921875
Non-adopter,0,219.2402801513672
Non-adopter,0,846.70306396484375
Non-adopter,0,42.372196197509766
Non-adopter,0,409.4671325683594
Non-adopter,0,417.63482666015625
Non-adopter,0,589.16082763671875
Non-adopter,74,327.1109924316406
Non-adopter,74,97.27561950683594
Non-adopter,0,68.19239044189453
Non-adopter,481,763.6470947265625
Non-adopter,481,713.16552734375
Non-adopter,296,683.80859375
Non-adopter,0,675.532958984375
Non-adopter,0,188.0193634033203
Non-adopter,0,374.8842468261719
Adopter,0,68.2878189086914
Adopter,0,527.47174072265625
Non-adopter,0,85.31708526611328
Non-adopter,0,202.5133514404297
Non-adopter,0,63.96810531616211
Non-adopter,0,185.6114501953125
Non-adopter,0,41.17731475830078
Non-adopter,0,140.53416442871094
Non-adopter,0,149.6725311279297
Non-adopter,1406,1876.2420654296875
Non-adopter,1406,1406.82470703125
Non-adopter,370,727.3402099609375
Non-adopter,0,295.0638732910156
Non-adopter,0,269.0311279296875
Non-adopter,0,240.6728973388672
Non-adopter,0,261.767822265625
Non-adopter,0,278.4071350097656
Non-adopter,0,315.74127197265625
Non-adopter,2035,2440.265625
Non-adopter,2035,1616.7996826171875
Non-adopter,1480,96.56803131103516
Non-adopter,0,233.35491943359375
Non-adopter,0,209.91871643066406
Non-adopter,444,98.046661376953125
Non-adopter,1850,602.3045654296875
Non-adopter,1850,1398.91552734375
Non-adopter,660,80.90738677978516
Non-adopter,1295,999.65472412109375
Non-adopter,1295,248.45986938476562
Non-adopter,555,951.8922119140625
Non-adopter,0,205.97804260253906
Non-adopter,0,225.2484130859375
Non-adopter,592,522.5494384765625
Non-adopter,1776,799.13751220703125
Non-adopter,1776,1557.5001220703125
Non-adopter,666,342.7140808105469
Non-adopter,740,297.2333984375
Non-adopter,740,584.3671875
Non-adopter,0,394.92083740234375
Non-adopter,0,221.37765502929688
Non-adopter,0,186.64747619628906
Non-adopter,370,865.45452880859375
Non-adopter,740,1806.1724853515625
Non-adopter,740,1735.7291259765625
Non-adopter,259,241.23887634277344
Non-adopter,1591,2090.7041015625
Non-adopter,1591,1164.217041015625
Non-adopter,555,946.57080078125
Non-adopter,1147,1698.774658203125
Non-adopter,1147,384.53717041015625
Non-adopter,0,178.09951782226562
Non-adopter,518,699.61279296875
Non-adopter,518,839.83721923828125
Non-adopter,0,475.1202697753906
Non-adopter,666,819.0421142578125
Non-adopter,666,953.75396728515625
Non-adopter,0,215.71812438964844
Non-adopter,74,209.70628356933594
Non-adopter,74,506.05792236328125
Non-adopter,740,430.7744140625
Non-adopter,444,129.19241333007812
Non-adopter,444,323.2440185546875
Non-adopter,0,312.4352111816406
Non-adopter,0,1100.7391357421875
Non-adopter,0,1204.8880615234375
Non-adopter,333,280.289306640625
Adopter,60,244.1412811279297
Adopter,60,354.5379333496094
Adopter,111,514.74066162109375
Adopter,0,279.6728210449219
Adopter,0,281.75830078125
Adopter,0,19.409269332885742
Non-adopter,111,122.05858612060547
Non-adopter,111,451.4374694824219
Adopter,555,1946.006591796875
Adopter,74,540.42681884765625
Non-adopter,74,166.52442932128906
Non-adopter,0,237.53826904296875
Adopter,333,631.9188232421875
Adopter,333,953.05419921875
Adopter,333,1609.1834716796875
Adopter,222,620.9339599609375
Non-adopter,222,135.99435424804688
Adopter,185,289.31732177734375
Non-adopter,37,334.43426513671875
Non-adopter,37,443.08935546875
Adopter,74,264.0096435546875
Adopter,0,441.7450866699219
Non-adopter,0,244.1155242919922
Non-adopter,0,219.2566375732422
Adopter,55.5,1295.6888427734375
Non-adopter,55.5,1328.05712890625
Non-adopter,37,431.2747497558594
Non-adopter,222,560.21038818359375
Non-adopter,222,354.3278503417969
Non-adopter,111,680.8482666015625
Adopter,222,155.37669372558594
Non-adopter,222,865.96990966796875
Adopter,0,513.86126708984375
Adopter,0,733.86871337890625
Non-adopter,0,506.4842224121094
Adopter,111,1222.5682373046875
Adopter,555,1537.4534912109375
Adopter,555,1918.3385009765625
Adopter,278,505.8855895996094
Adopter,111,1082.43115234375
Adopter,111,1112.1658935546875
Adopter,167,144.2788543701172
Adopter,222,336.40191650390625
Adopter,222,1631.8056640625
Adopter,45,695.18316650390625
Non-adopter,0,106.48920440673828
Non-adopter,0,285.3049011230469
Non-adopter,0,113.96569061279297
Adopter,0,623.45953369140625
Non-adopter,0,433.71697998046875
Non-adopter,0,280.2846374511719
Adopter,0,140.9274444580078
Adopter,0,224.40721130371094
Adopter,0,544.5107421875
Adopter,60,1195.4642333984375
Non-adopter,60,533.564453125
Adopter,185,553.36199951171875
Adopter,60,1174.8692626953125
Adopter,60,857.98773193359375
Adopter,111,273.95416259765625
Adopter,74,1252.4481201171875
Non-adopter,74,477.8611145019531
Non-adopter,0,82.15746307373047
Adopter,37,720.50439453125
Non-adopter,37,359.0664978027344
Non-adopter,37,280.0022888183594
Adopter,721.5,750.1904296875
Adopter,721.5,1329.1168212890625
Adopter,0,585.6214599609375
Adopter,0,302.5347595214844
Adopter,0,944.75567626953125
Adopter,140,442.2860412597656
Adopter,166.5,448.5545959472656
Adopter,166.5,188.92117309570312
Adopter,311,1243.974365234375
Non-adopter,65,279.7822265625
Non-adopter,65,937.62493896484375
Non-adopter,0,843.14447021484375
Adopter,166.5,1608.7298583984375
Non-adopter,166.5,699.18109130859375
Non-adopter,93,384.7347412109375
Adopter,60,557.15936279296875
Non-adopter,60,373.8792419433594
Adopter,148,374.0077819824219
Non-adopter,0,186.7675018310547
Non-adopter,0,87.45637512207031
Adopter,222,1195.6016845703125
Adopter,120,49.827674865722656
Non-adopter,120,287.81298828125
Adopter,74,559.79229736328125
Adopter,222,853.18426513671875
Non-adopter,222,627.814453125
Adopter,167,1626.92041015625
Adopter,60,354.1877136230469
Non-adopter,60,787.67083740234375
Non-adopter,111,442.4555358886719
Adopter,20,450.2885437011719
Non-adopter,20,382.7758483886719
Adopter,0,123.47938537597656
Non-adopter,222,1251.728759765625
Non-adopter,222,242.09951782226562
Non-adopter,0,1265.8575439453125
Adopter,111,111.7686538696289
Non-adopter,111,411.36572265625
Non-adopter,0,578.33612060546875
Adopter,0,174.59190368652344
Non-adopter,0,213.30760192871094
Non-adopter,74,673.42413330078125
Adopter,333,461.8031921386719
Non-adopter,333,898.24383544921875
Non-adopter,0,627.2642822265625
Non-adopter,555,990.55462646484375
Non-adopter,555,1065.298828125
Non-adopter,333,1740.296875
Adopter,125,448.5177307128906
Adopter,125,731.16839599609375
Adopter,222,251.1159210205078
Non-adopter,0,142.859130859375
Non-adopter,0,114.3032455444336
Non-adopter,0,492.191650390625
Adopter,0,599.337646484375
Non-adopter,0,324.8564147949219
Non-adopter,0,398.3766784667969
Adopter,0,308.34820556640625
Non-adopter,0,97.14702606201172
Non-adopter,50,330.6783142089844
Adopter,120,3061.77880859375
Adopter,120,4850.87841796875
Adopter,111,552.4761962890625
Adopter,37,48.165802001953125
Adopter,37,435.20361328125
Adopter,50,347.106201171875
Adopter,0,512.6463623046875
Non-adopter,0,373.5879821777344
Non-adopter,0,434.5516052246094
Adopter,15,822.8531494140625
Non-adopter,15,692.86395263671875
Non-adopter,0,723.0262451171875
Adopter,60,378.1421813964844
Adopter,60,2081.7021484375
Adopter,0,1292.9307861328125
Adopter,148,1557.0374755859375
Non-adopter,148,1347.056396484375
Non-adopter,0,140.49794006347656
Adopter,74,843.5968017578125
Adopter,74,678.9842529296875
Adopter,37,311.3402404785156
Non-adopter,0,791.992431640625
Non-adopter,0,586.56976318359375
Non-adopter,0,454.3985290527344
Non-adopter,0,684.34918212890625
Non-adopter,0,579.0889892578125
Non-adopter,0,53.45772933959961
Adopter,0,374.2373046875
Adopter,0,60.45513153076172
Adopter,0,61.66447830200195
Adopter,0,444.9794616699219
Non-adopter,0,835.42041015625
Non-adopter,0,826.39630126953125
Adopter,222,2145.341064453125
Non-adopter,222,1498.1402587890625
Non-adopter,111,2288.580078125
Adopter,1110,3469.830078125
Adopter,1110,388.11846923828125
Adopter,74,1704.1982421875
Adopter,0,939.25811767578125
Non-adopter,0,522.34552001953125
Non-adopter,0,646.84564208984375
Adopter,174,3674.78515625
Adopter,174,2653.606201171875
Adopter,0,367.01165771484375
Non-adopter,111,1584.3367919921875
Non-adopter,111,896.7999267578125
Non-adopter,0,841.91253662109375
Adopter,60,1504.6998291015625
Non-adopter,60,1047.236083984375
Non-adopter,0,839.68572998046875
Adopter,222,1677.1163330078125
Non-adopter,222,1915.6956787109375
Non-adopter,0,3524.353515625
Non-adopter,0,219.16087341308594
Non-adopter,0,848.6534423828125
Non-adopter,0,868.06524658203125
Adopter,111,405.5797424316406
Non-adopter,111,590.71002197265625
Non-adopter,0,852.7701416015625
Adopter,185,313.0827941894531
Non-adopter,185,749.8485107421875
Non-adopter,167,1001.0222778320312
Non-adopter,222,896.83685302734375
Non-adopter,222,780.75152587890625
Non-adopter,0,1094.6435546875
Adopter,37,2170.990478515625
Adopter,37,637.2943115234375
Adopter,0,1837.5460205078125
Adopter,0,114.19970703125
Non-adopter,0,366.7655944824219
Non-adopter,0,419.5853576660156
Adopter,222,1768.66748046875
Adopter,222,2135.503173828125
Adopter,222,2068.009521484375
Adopter,166.5,551.3720703125
Non-adopter,166.5,398.6435546875
Non-adopter,0,194.8135986328125
Non-adopter,1300,1699.36083984375
Adopter,1300,4041.597412109375
Non-adopter,141,323.3713073730469
Non-adopter,259,512.75335693359375
Non-adopter,259,383.4394226074219
Non-adopter,282,921.10906982421875
Non-adopter,629,1085.039794921875
Non-adopter,629,125.57247161865234
Non-adopter,235,286.60833740234375
Non-adopter,370,599.50048828125
Non-adopter,370,184.62330627441406
Non-adopter,94,249.5615234375
Non-adopter,185,376.9970703125
Non-adopter,185,345.99224853515625
Non-adopter,188,676.3135986328125
Non-adopter,564,1206.177978515625
Non-adopter,564,1345.0018310546875
Non-adopter,846,2358.41650390625
Non-adopter,188,745.03192138671875
Non-adopter,188,512.47479248046875
Non-adopter,47,804.61383056640625
Non-adopter,481,286.10394287109375
Non-adopter,481,359.4820251464844
Non-adopter,235,862.64984130859375
Non-adopter,423,918.0333251953125
Non-adopter,423,526.80328369140625
Non-adopter,232,236.5119171142578
Non-adopter,259,844.32867431640625
Non-adopter,259,1196.721923828125
Non-adopter,470,208.21469116210938
Non-adopter,888,939.09320068359375
Adopter,888,212.63308715820312
Non-adopter,235,1133.2708740234375
Non-adopter,370,349.9919128417969
Non-adopter,370,504.4543151855469
Non-adopter,376,1131.4190673828125
Non-adopter,703,1321.779296875
Non-adopter,703,1718.543212890625
Non-adopter,235,793.2078857421875
Non-adopter,235,2424.943603515625
Non-adopter,235,761.00689697265625
Non-adopter,282,772.966796875
Non-adopter,296,129.54214477539062
Non-adopter,296,585.47515869140625
Non-adopter,188,668.44671630859375
Non-adopter,370,361.1897888183594
Non-adopter,370,159.85787963867188
Non-adopter,94,379.1575927734375
Non-adopter,333,1426.3963623046875
Non-adopter,333,399.2139587402344
Non-adopter,282,915.93695068359375
Non-adopter,518,892.06298828125
Adopter,518,1079.6551513671875
Non-adopter,329,358.6634216308594
Non-adopter,282,449.2267761230469
Adopter,282,617.01007080078125
Non-adopter,376,90.86671447753906
Non-adopter,370,467.7162780761719
Non-adopter,370,932.13311767578125
Non-adopter,94,142.24493408203125
Non-adopter,188,442.0601501464844
Non-adopter,188,356.0130310058594
Non-adopter,376,937.28167724609375
Non-adopter,94,552.447509765625
Non-adopter,94,1800.907470703125
Non-adopter,376,349.2732849121094
Adopter,329,3926.13671875
Non-adopter,329,278.5321960449219
Non-adopter,94,501.0615234375
Non-adopter,329,91.42469787597656
Non-adopter,329,314.1513366699219
Non-adopter,705,2359.693603515625
Non-adopter,188,164.8970184326172
Non-adopter,188,663.52899169921875
Non-adopter,282,771.21563720703125
Adopter,282,353.0240478515625
Non-adopter,282,426.5686950683594
Non-adopter,705,715.0908203125
Non-adopter,296,522.7320556640625
Non-adopter,296,332.56268310546875
Non-adopter,94,396.122314453125
Non-adopter,564,567.88348388671875
Non-adopter,564,360.2559509277344
Non-adopter,564,232.3037567138672
Non-adopter,376,29.634458541870117
Non-adopter,376,140.37615966796875
Non-adopter,235,262.7231750488281
Non-adopter,282,625.9146728515625
Non-adopter,282,257.4801025390625
Non-adopter,235,552.991455078125
Non-adopter,148,89.31871795654297
Non-adopter,148,369.8314514160156
Non-adopter,141,235.71946716308594
Non-adopter,282,523.07659912109375
Non-adopter,282,647.33258056640625
Non-adopter,376,355.58050537109375
Non-adopter,500,604.55615234375
Non-adopter,500,281.7430419921875
Non-adopter,0,1120.6915283203125
Non-adopter,517,1102.6314697265625
Non-adopter,517,1578.359130859375
Non-adopter,470,201.7682342529297
Non-adopter,333,453.6559753417969
Non-adopter,333,944.3448486328125
Non-adopter,94,34.86838912963867
Non-adopter,141,914.99041748046875
Non-adopter,141,774.57733154296875
Non-adopter,376,1397.970703125
Non-adopter,222,169.3874053955078
Non-adopter,222,925.9234619140625
Non-adopter,705,958.94854736328125
Non-adopter,799,1047.574462890625
Non-adopter,799,1727.0936279296875
Non-adopter,376,815.80877685546875
Adopter,658,956.7139892578125
Non-adopter,658,832.61163330078125
Non-adopter,282,806.723876953125
Non-adopter,470,911.76409912109375
Non-adopter,470,919.4176025390625
Non-adopter,0,671.71307373046875
Non-adopter,141,240.8191680908203
Non-adopter,141,761.91204833984375
Non-adopter,0,896.3798828125
Non-adopter,188,356.5652770996094
Non-adopter,188,214.83221435546875
Non-adopter,0,246.07095336914062
Adopter,470,383.7959899902344
Non-adopter,470,252.59397888183594
Non-adopter,0,274.27679443359375
Non-adopter,47,360.089111328125
Non-adopter,47,207.6148223876953
Non-adopter,0,469.2791442871094
Non-adopter,296,406.612060546875
Non-adopter,296,896.03778076171875
Non-adopter,517,1031.792236328125
Non-adopter,94,137.34002685546875
Non-adopter,94,441.4940490722656
Non-adopter,22,96.519195556640625
Non-adopter,188,545.256103515625
Non-adopter,188,1209.83251953125
Non-adopter,0,458.4786682128906
Non-adopter,470,413.3211975097656
Non-adopter,470,1526.75341796875
Non-adopter,0,272.2508850097656
Non-adopter,148,459.99755859375
Non-adopter,148,190.75982666015625
Non-adopter,0,329.2007141113281
Non-adopter,94,457.6951599121094
Non-adopter,94,199.61842346191406
Non-adopter,0,340.7985534667969
Non-adopter,141,67.201629638671875
Non-adopter,141,467.87548828125
Non-adopter,0,213.4416961669922
Non-adopter,141,354.51641845703125
Non-adopter,141,263.5277099609375
Non-adopter,0,470.6463317871094
Non-adopter,407,381.3297119140625
Non-adopter,407,111.99616241455078
Non-adopter,141,109.70391082763672
Non-adopter,148,289.4094543457031
Non-adopter,148,71.522216796875
Non-adopter,235,323.9122314453125
Non-adopter,282,180.31935119628906
Non-adopter,282,420.711669921875
Non-adopter,0,425.074462890625
Non-adopter,111,682.68267822265625
Non-adopter,111,117.9200668334961
Non-adopter,0,370.0757751464844
Non-adopter,0,310.30889892578125
Non-adopter,0,135.0303192138672
Non-adopter,47,458.980712890625
Non-adopter,94,394.7469177246094
Non-adopter,94,150.3635711669922
Non-adopter,0,506.1767578125
Non-adopter,141,1205.6318359375
Non-adopter,141,1307.26123046875
Non-adopter,0,71.37798309326172
Non-adopter,0,182.16506958007812
Non-adopter,0,49.68717575073242
Non-adopter,0,418.6025390625
Non-adopter,925,4845.673828125
Non-adopter,100,270.6058349609375
Non-adopter,1850,1596.1365966796875
Non-adopter,555,239.00445556640625
Non-adopter,555,788.3768310546875
Non-adopter,400,178.18746948242188
Non-adopter,1332,2261.10888671875
Non-adopter,1332,285.3431701660156
Non-adopter,1480,4888.28955078125
Non-adopter,2146,1431.169921875
Non-adopter,2146,1498.1177978515625
Non-adopter,3200,169.71017456054688
Non-adopter,1295,4212.35302734375
Non-adopter,1000,91.7078857421875
Adopter,2775,1794.9774169921875
Adopter,2775,829.02703857421875
Non-adopter,1480,36.98828125
Non-adopter,0,232.82769775390625
Non-adopter,0,289.0770263671875
Non-adopter,1200,294.27374267578125
Non-adopter,740,195.0076446533203
Non-adopter,740,54.541690826416016
Non-adopter,0,246.91969299316406
Non-adopter,0,259.05767822265625
Non-adopter,370,136.68824768066406
Non-adopter,555,623.78582763671875
Non-adopter,555,1264.74853515625
Non-adopter,0,214.75946044921875
Non-adopter,0,298.0082092285156
Non-adopter,370,191.98316955566406
Non-adopter,1776,292.2165832519531
Non-adopter,1776,102.66920471191406
Non-adopter,370,286.29058837890625
Non-adopter,666,3733.137939453125
Non-adopter,0,1544.619140625
Non-adopter,0,4106.13623046875
Non-adopter,444,130.04234313964844
Non-adopter,1665,921.9288330078125
Non-adopter,1665,1906.6595458984375
Non-adopter,296,247.00924682617188
Non-adopter,185,866.60272216796875
Non-adopter,185,886.38763427734375
Non-adopter,518,243.74095153808594
Adopter,1480,739.346923828125
Adopter,1480,1999.477783203125
